sep=;
Window;1;Frequency Sweep
Trace;1;
100000;-12,0183868408203125;
1100900,9009009008296;5,224212646484375;
2101801,8018018016592;-0,3784275054931640625;
3102702,7027027024888;1,31432342529296875;
4103603,6036036033183;-8,306793212890625;
5104504,5045045046136;3,06342315673828125;
6105405,4054054059088;2,986492156982421875;
7106306,3063063072041;2,5284271240234375;
8107207,2072072084993;2,355297088623046875;
9108108,1081081088632;2,4696044921875;
10109009,009009009227;2,2537384033203125;
11109909,909909909591;2,603237152099609375;
12110810,810810809955;2,4363861083984375;
13111711,711711710319;2,048931121826171875;
14112612,612612610683;2,6973114013671875;
15113513,513513511047;2,682994842529296875;
16114414,414414411411;2,715541839599609375;
17115315,315315313637;2,37114715576171875;
18116216,216216214001;2,135467529296875;
19117117,117117114365;3,17159271240234375;
20118018,018018014729;2,5732879638671875;
21118918,918918915093;2,845916748046875;
22119819,819819815457;3,36985015869140625;
23120720,720720715821;2,755290985107421875;
24121621,621621616185;3,539318084716796875;
25122522,522522516549;2,38912200927734375;
26123423,423423416913;2,452037811279296875;
27124324,324324317276;2,51111602783203125;
28125225,22522521764;2,841548919677734375;
29126126,126126118004;2,59389495849609375;
30127027,027027018368;2,49471282958984375;
31127927,927927918732;2,814975738525390625;
32128828,828828819096;2,97057342529296875;
33129729,72972971946;2,714611053466796875;
34130630,630630619824;3,044677734375;
35131531,531531520188;2,809955596923828125;
36132432,432432420552;1,798313140869140625;
37133333,333333320916;2,9068145751953125;
38134234,23423422128;1,922512054443359375;
39135135,135135121644;2,16600799560546875;
40136036,036036022007;2,55359649658203125;
41136936,936936922371;3,22901153564453125;
42137837,837837822735;2,77552032470703125;
43138738,738738723099;2,725742340087890625;
44139639,639639623463;3,1143035888671875;
45140540,540540523827;2,62691497802734375;
46141441,441441424191;2,0946197509765625;
47142342,342342324555;3,59998321533203125;
48143243,243243224919;2,18738555908203125;
49144144,144144125283;2,12976837158203125;
50145045,045045025647;2,89293670654296875;
51145945,945945926011;2,095165252685546875;
52146846,846846826375;2,666744232177734375;
53147747,747747726738;1,89111328125;
54148648,648648627102;2,201755523681640625;
55149549,549549527466;2,6280670166015625;
56150450,45045042783;2,723178863525390625;
57151351,351351328194;3,047687530517578125;
58152252,252252228558;1,9357757568359375;
59153153,153153128922;2,712772369384765625;
60154054,054054029286;2,72162628173828125;
61154954,95495492965;2,704830169677734375;
62155855,855855830014;2,31508636474609375;
63156756,756756730378;2,1197357177734375;
64157657,657657630742;1,93994903564453125;
65158558,558558531106;2,738231658935546875;
66159459,459459431469;2,16024017333984375;
67160360,360360339284;2,394016265869140625;
68161261,261261239648;2,65622711181640625;
69162162,162162140012;2,56218719482421875;
70163063,063063040376;2,41876220703125;
71163963,96396394074;2,168361663818359375;
72164864,864864841104;2,8228912353515625;
73165765,765765741467;2,802928924560546875;
74166666,666666641831;2,382816314697265625;
75167567,567567542195;2,470977783203125;
76168468,468468442559;2,35746002197265625;
77169369,369369342923;2,860980987548828125;
78170270,270270243287;2,543060302734375;
79171171,171171143651;2,91385650634765625;
80172072,072072044015;3,167552947998046875;
81172972,972972944379;2,6326904296875;
82173873,873873844743;3,156826019287109375;
83174774,774774745107;2,00458526611328125;
84175675,675675645471;1,95517730712890625;
85176576,576576545835;2,7106475830078125;
86177477,477477446198;2,722316741943359375;
87178378,378378346562;2,6986083984375;
88179279,279279246926;2,79921722412109375;
89180180,18018014729;2,948284149169921875;
90181081,081081047654;2,45041656494140625;
91181981,981981948018;2,527835845947265625;
92182882,882882848382;2,178173065185546875;
93183783,783783748746;2,309894561767578125;
94184684,68468464911;2,778949737548828125;
95185585,585585549474;2,478305816650390625;
96186486,486486449838;2,899211883544921875;
97187387,387387350202;2,42736053466796875;
98188288,288288250566;2,32294464111328125;
99189189,189189150929;2,620021820068359375;
100190090,09009005129;2,579441070556640625;
101190990,99099095166;2,696140289306640625;
102191891,89189185202;2,50771331787109375;
103192792,79279275239;2,4259490966796875;
104193693,69369365275;2,382900238037109375;
105194594,59459455311;3,033237457275390625;
106195495,49549545348;2,722270965576171875;
107196396,39639635384;2,019603729248046875;
108197297,2972972542;2,17952728271484375;
109198198,19819815457;2,191364288330078125;
110199099,09909905493;2,02584075927734375;
111199999,9999999553;2,340793609619140625;
112200900,90090085566;2,5179290771484375;
113201801,80180175602;2,7600555419921875;
114202702,70270265639;2,1268463134765625;
115203603,60360355675;2,787296295166015625;
116204504,50450445712;2,490077972412109375;
117205405,40540535748;2,488254547119140625;
118206306,30630625784;2,8473358154296875;
119207207,20720715821;2,7016448974609375;
120208108,10810805857;2,52896881103515625;
121209009,00900895894;2,977203369140625;
122209909,9099098593;2,29935455322265625;
123210810,81081075966;3,34784698486328125;
124211711,71171166003;2,933837890625;
125212612,61261256039;2,3887939453125;
126213513,51351346076;2,215496063232421875;
127214414,41441436112;2,70359039306640625;
128215315,31531526148;2,9888916015625;
129216216,21621616185;2,320491790771484375;
130217117,11711706221;2,167545318603515625;
131218018,01801796257;2,343250274658203125;
132218918,91891886294;2,072078704833984375;
133219819,8198197633;1,562835693359375;
134220720,72072067857;2,181179046630859375;
135221621,62162157893;2,545192718505859375;
136222522,5225224793;2,8339080810546875;
137223423,42342337966;2,66475677490234375;
138224324,32432428002;2,30751800537109375;
139225225,22522518039;2,759807586669921875;
140226126,12612608075;2,017749786376953125;
141227027,02702698112;2,288372039794921875;
142227927,92792788148;2,528385162353515625;
143228828,82882878184;2,291790008544921875;
144229729,72972968221;1,90287017822265625;
145230630,63063058257;2,030426025390625;
146231531,53153148293;2,2787017822265625;
147232432,4324323833;2,37286376953125;
148233333,33333328366;2,468570709228515625;
149234234,23423418403;2,612705230712890625;
150235135,13513508439;2,234405517578125;
151236036,03603598475;1,829647064208984375;
152236936,93693688512;2,434955596923828125;
153237837,83783778548;2,467433929443359375;
154238738,73873868585;1,820827484130859375;
155239639,63963958621;2,517574310302734375;
156240540,54054048657;1,8333282470703125;
157241441,44144138694;2,08162689208984375;
158242342,3423422873;2,13368988037109375;
159243243,24324318767;1,980640411376953125;
160244144,14414408803;2,461475372314453125;
161245045,04504498839;2,01459503173828125;
162245945,94594588876;1,89520263671875;
163246846,84684678912;1,647247314453125;
164247747,74774768949;1,5560455322265625;
165248648,64864858985;1,504268646240234375;
166249549,54954949021;1,8542327880859375;
167250450,45045039058;1,94664764404296875;
168251351,35135129094;1,7739105224609375;
169252252,25225219131;1,97006988525390625;
170253153,15315309167;3,015071868896484375;
171254054,05405399203;2,61179351806640625;
172254954,9549548924;1,814197540283203125;
173255855,85585579276;2,52765655517578125;
174256756,75675669312;2,405910491943359375;
175257657,65765759349;2,4880828857421875;
176258558,55855849385;2,124755859375;
177259459,45945939422;1,9325103759765625;
178260360,36036029458;2,082244873046875;
179261261,26126119494;2,42432403564453125;
180262162,16216209531;1,960994720458984375;
181263063,06306299567;2,021244049072265625;
182263963,96396389604;1,72432708740234375;
183264864,8648647964;2,0765380859375;
184265765,76576569676;1,930419921875;
185266666,66666659713;1,437679290771484375;
186267567,56756749749;1,7533416748046875;
187268468,46846839786;1,633975982666015625;
188269369,36936929822;2,02959442138671875;
189270270,27027019858;1,213855743408203125;
190271171,17117109895;1,527008056640625;
191272072,07207199931;1,32341766357421875;
192272972,97297289968;1,614963531494140625;
193273873,87387380004;1,231319427490234375;
194274774,7747747004;1,529296875;
195275675,67567560077;2,243816375732421875;
196276576,57657650113;1,176177978515625;
197277477,47747740149;0,946361541748046875;
198278378,37837830186;1,19506072998046875;
199279279,27927920222;1,616626739501953125;
200280180,18018010259;1,434772491455078125;
201281081,08108100295;1,830455780029296875;
202281981,98198190331;1,7746734619140625;
203282882,88288280368;1,462890625;
204283783,78378370404;1,259037017822265625;
205284684,68468460441;1,130016326904296875;
206285585,58558550477;1,689060211181640625;
207286486,48648640513;1,650722503662109375;
208287387,3873873055;1,462738037109375;
209288288,28828820586;1,239337921142578125;
210289189,18918910623;1,601482391357421875;
211290090,09009000659;1,168701171875;
212290990,99099090695;1,526660919189453125;
213291891,89189180732;1,08725738525390625;
214292792,79279270768;1,82391357421875;
215293693,69369360805;1,986652374267578125;
216294594,59459450841;1,193759918212890625;
217295495,49549540877;1,214267730712890625;
218296396,39639630914;2,044506072998046875;
219297297,2972972095;1,369434356689453125;
220298198,19819810987;0,803806304931640625;
221299099,09909901023;1,811023712158203125;
222299999,99999991059;0,793704986572265625;
223300900,90090081096;1,421344757080078125;
224301801,80180171132;0,893581390380859375;
225302702,70270261168;1,342159271240234375;
226303603,60360351205;0,993335723876953125;
227304504,50450441241;1,05338287353515625;
228305405,40540531278;1,82790374755859375;
229306306,30630621314;1,288791656494140625;
230307207,2072071135;1,346294403076171875;
231308108,10810801387;0,7694854736328125;
232309009,00900891423;0,947917938232421875;
233309909,9099098146;1,111934661865234375;
234310810,81081071496;1,333660125732421875;
235311711,71171161532;0,4807891845703125;
236312612,61261251569;1,836040496826171875;
237313513,51351341605;1,1255950927734375;
238314414,41441431642;0,846584320068359375;
239315315,31531521678;1,53610992431640625;
240316216,21621611714;1,295440673828125;
241317117,11711701751;0,855014801025390625;
242318018,01801791787;0,43328857421875;
243318918,91891881824;1,184326171875;
244319819,8198197186;1,759357452392578125;
245320720,72072061896;0,693714141845703125;
246321621,62162151933;0,693294525146484375;
247322522,52252241969;1,05251312255859375;
248323423,42342332006;1,48543548583984375;
249324324,32432422042;0,905513763427734375;
250325225,22522512078;0,434375762939453125;
251326126,12612602115;0,88607025146484375;
252327027,02702692151;0,617702484130859375;
253327927,92792782187;0,765590667724609375;
254328828,82882872224;0,76923370361328125;
255329729,7297296226;1,125682830810546875;
256330630,63063052297;0,377349853515625;
257331531,53153142333;0,624237060546875;
258332432,43243232369;0,847076416015625;
259333333,33333322406;0,72284698486328125;
260334234,23423412442;-0,035785675048828125;
261335135,13513502479;1,29633331298828125;
262336036,03603592515;1,10163116455078125;
263336936,93693682551;1,115478515625;
264337837,83783772588;0,389179229736328125;
265338738,73873862624;0,789493560791015625;
