sep=;
Window;1;Frequency Sweep
Trace;1;
100000;-15,7486114501953125;
1100900,9009009008296;4,1902923583984375;
2101801,8018018016592;0,646209716796875;
3102702,7027027024888;-1,5304431915283203125;
4103603,6036036033183;7,141201019287109375;
5104504,5045045046136;3,1538238525390625;
6105405,4054054059088;0,906978607177734375;
7106306,3063063072041;1,479114532470703125;
8107207,2072072084993;0,569591522216796875;
9108108,1081081088632;1,06981658935546875;
10109009,009009009227;0,424468994140625;
11109909,909909909591;0,942264556884765625;
12110810,810810809955;1,075435638427734375;
13111711,711711710319;0,482990264892578125;
14112612,612612610683;0,5677032470703125;
15113513,513513511047;1,334064483642578125;
16114414,414414411411;0,729007720947265625;
17115315,315315313637;0,888641357421875;
18116216,216216214001;0,824810028076171875;
19117117,117117114365;0,899745941162109375;
20118018,018018014729;0,93260955810546875;
21118918,918918915093;1,63056182861328125;
22119819,819819815457;2,4111175537109375;
23120720,720720715821;0,561916351318359375;
24121621,621621616185;1,41703033447265625;
25122522,522522516549;0,654079437255859375;
26123423,423423416913;1,082275390625;
27124324,324324317276;1,492496490478515625;
28125225,22522521764;1,5295867919921875;
29126126,126126118004;0,846317291259765625;
30127027,027027018368;0,993389129638671875;
31127927,927927918732;1,564708709716796875;
32128828,828828819096;0,989986419677734375;
33129729,72972971946;1,061004638671875;
34130630,630630619824;0,867340087890625;
35131531,531531520188;0,500156402587890625;
36132432,432432420552;-0,180522918701171875;
37133333,333333320916;1,03630828857421875;
38134234,23423422128;0,43738555908203125;
39135135,135135121644;0,3639984130859375;
40136036,036036022007;1,3282928466796875;
41136936,936936922371;1,3140106201171875;
42137837,837837822735;1,136096954345703125;
43138738,738738723099;1,097866058349609375;
44139639,639639623463;1,124507904052734375;
45140540,540540523827;0,344356536865234375;
46141441,441441424191;1,1997528076171875;
47142342,342342324555;1,47426605224609375;
48143243,243243224919;0,745269775390625;
49144144,144144125283;-0,247219085693359375;
50145045,045045025647;1,804637908935546875;
51145945,945945926011;0,548389434814453125;
52146846,846846826375;0,9920196533203125;
53147747,747747726738;1,108310699462890625;
54148648,648648627102;1,141773223876953125;
55149549,549549527466;1,09314727783203125;
56150450,45045042783;1,2878265380859375;
57151351,351351328194;1,031829833984375;
58152252,252252228558;1,0260772705078125;
59153153,153153128922;1,112850189208984375;
60154054,054054029286;1,33330535888671875;
61154954,95495492965;1,311161041259765625;
62155855,855855830014;1,323802947998046875;
63156756,756756730378;0,745777130126953125;
64157657,657657630742;0,709545135498046875;
65158558,558558531106;1,632709503173828125;
66159459,459459431469;0,9322509765625;
67160360,360360339284;0,562625885009765625;
68161261,261261239648;1,0955352783203125;
69162162,162162140012;0,963565826416015625;
70163063,063063040376;0,861980438232421875;
71163963,96396394074;0,684543609619140625;
72164864,864864841104;1,680812835693359375;
73165765,765765741467;1,208568572998046875;
74166666,666666641831;0,746334075927734375;
75167567,567567542195;1,093082427978515625;
76168468,468468442559;1,30927276611328125;
77169369,369369342923;0,912418365478515625;
78170270,270270243287;1,0704345703125;
79171171,171171143651;1,248291015625;
80172072,072072044015;1,534954071044921875;
81172972,972972944379;0,868396759033203125;
82173873,873873844743;1,3447723388671875;
83174774,774774745107;0,84651947021484375;
84175675,675675645471;0,4918060302734375;
85176576,576576545835;1,01941680908203125;
86177477,477477446198;1,266204833984375;
87178378,378378346562;1,24053192138671875;
88179279,279279246926;0,9268341064453125;
89180180,18018014729;1,369495391845703125;
90181081,081081047654;0,6623077392578125;
91181981,981981948018;0,870899200439453125;
92182882,882882848382;0,520450592041015625;
93183783,783783748746;0,640338897705078125;
94184684,68468464911;0,925434112548828125;
95185585,585585549474;0,73323822021484375;
96186486,486486449838;0,49764251708984375;
97187387,387387350202;0,590114593505859375;
98188288,288288250566;0,294841766357421875;
99189189,189189150929;0,9987335205078125;
100190090,09009005129;0,90013885498046875;
101190990,99099095166;0,7279052734375;
102191891,89189185202;1,0402069091796875;
103192792,79279275239;0,611362457275390625;
104193693,69369365275;0,64368438720703125;
105194594,59459455311;1,08554840087890625;
106195495,49549545348;1,2072906494140625;
107196396,39639635384;0,620426177978515625;
108197297,2972972542;0,503002166748046875;
109198198,19819815457;0,20012664794921875;
110199099,09909905493;0,5329437255859375;
111199999,9999999553;0,87068939208984375;
112200900,90090085566;0,85547637939453125;
113201801,80180175602;0,791225433349609375;
114202702,70270265639;0,391216278076171875;
115203603,60360355675;1,281948089599609375;
116204504,50450445712;0,69732666015625;
117205405,40540535748;0,84900665283203125;
118206306,30630625784;0,85883331298828125;
119207207,20720715821;1,254856109619140625;
120208108,10810805857;0,67169952392578125;
121209009,00900895894;1,290431976318359375;
122209909,9099098593;1,089122772216796875;
123210810,81081075966;1,99674224853515625;
124211711,71171166003;1,46233367919921875;
125212612,61261256039;0,6916351318359375;
126213513,51351346076;0,4929351806640625;
127214414,41441436112;0,857334136962890625;
128215315,31531526148;1,200611114501953125;
129216216,21621616185;0,84851837158203125;
130217117,11711706221;0,871669769287109375;
131218018,01801796257;0,36348724365234375;
132218918,91891886294;0,73089599609375;
133219819,8198197633;0,56147003173828125;
134220720,72072067857;-0,11431884765625;
135221621,62162157893;0,471950531005859375;
136222522,5225224793;1,28958892822265625;
137223423,42342337966;0,923488616943359375;
138224324,32432428002;0,769329071044921875;
139225225,22522518039;0,74385833740234375;
140226126,12612608075;0,230579376220703125;
141227027,02702698112;0,842800140380859375;
142227927,92792788148;0,731876373291015625;
143228828,82882878184;0,550281524658203125;
144229729,72972968221;0,317806243896484375;
145230630,63063058257;0,33510589599609375;
146231531,53153148293;0,5042877197265625;
147232432,4324323833;0,22409820556640625;
148233333,33333328366;0,93106842041015625;
149234234,23423418403;0,84888458251953125;
150235135,13513508439;0,81771087646484375;
151236036,03603598475;0,16839599609375;
152236936,93693688512;0,3774261474609375;
153237837,83783778548;0,32378387451171875;
154238738,73873868585;0,30626678466796875;
155239639,63963958621;0,05132293701171875;
156240540,54054048657;0,80403900146484375;
157241441,44144138694;1,029445648193359375;
158242342,3423422873;-0,118350982666015625;
159243243,24324318767;0,73662567138671875;
160244144,14414408803;1,230594635009765625;
161245045,04504498839;0,330860137939453125;
162245945,94594588876;0,8180999755859375;
163246846,84684678912;0,029674530029296875;
164247747,74774768949;0,20178985595703125;
165248648,64864858985;-0,117237091064453125;
166249549,54954949021;0,5092926025390625;
167250450,45045039058;0,707401275634765625;
168251351,35135129094;0,62166595458984375;
169252252,25225219131;0,383396148681640625;
170253153,15315309167;1,52278900146484375;
171254054,05405399203;0,523410797119140625;
172254954,9549548924;-0,017353057861328125;
173255855,85585579276;1,254756927490234375;
174256756,75675669312;0,004695892333984375;
175257657,65765759349;0,656696319580078125;
176258558,55855849385;0,8599090576171875;
177259459,45945939422;0,228763580322265625;
178260360,36036029458;0,00678253173828125;
179261261,26126119494;0,574253082275390625;
180262162,16216209531;0,13535308837890625;
181263063,06306299567;0,948421478271484375;
182263963,96396389604;-0,07848358154296875;
183264864,8648647964;0,674816131591796875;
184265765,76576569676;0,24448394775390625;
185266666,66666659713;0,0047607421875;
186267567,56756749749;0,147945404052734375;
187268468,46846839786;-0,107784271240234375;
188269369,36936929822;0,35166168212890625;
189270270,27027019858;0,35980987548828125;
190271171,17117109895;-0,09765625;
191272072,07207199931;0,0236053466796875;
192272972,97297289968;0,545009613037109375;
193273873,87387380004;0,148548126220703125;
194274774,7747747004;-0,145496368408203125;
195275675,67567560077;0,20371246337890625;
196276576,57657650113;0,296436309814453125;
197277477,47747740149;0,0348663330078125;
198278378,37837830186;-0,715877532958984375;
199279279,27927920222;-0,346057891845703125;
200280180,18018010259;-0,046722412109375;
201281081,08108100295;0,4225311279296875;
202281981,98198190331;0,374301910400390625;
203282882,88288280368;-0,534908294677734375;
204283783,78378370404;-0,34697723388671875;
205284684,68468460441;-0,552257537841796875;
206285585,58558550477;0,187770843505859375;
207286486,48648640513;0,152919769287109375;
208287387,3873873055;0,186298370361328125;
209288288,28828820586;-0,13311004638671875;
210289189,18918910623;-0,603244781494140625;
211290090,09009000659;-0,019458770751953125;
212290990,99099090695;-0,1687774658203125;
213291891,89189180732;-0,587177276611328125;
214292792,79279270768;0,1207275390625;
215293693,69369360805;0,460002899169921875;
216294594,59459450841;0,045986175537109375;
217295495,49549540877;-0,782474517822265625;
218296396,39639630914;-0,034877777099609375;
219297297,2972972095;0,2590789794921875;
220298198,19819810987;-0,45371246337890625;
221299099,09909901023;-0,183948516845703125;
222299999,99999991059;-0,845798492431640625;
223300900,90090081096;-1,104541778564453125;
224301801,80180171132;-0,2940826416015625;
225302702,70270261168;-1,027324676513671875;
226303603,60360351205;-0,43474578857421875;
227304504,50450441241;-0,56226348876953125;
228305405,40540531278;-0,346477508544921875;
229306306,30630621314;-1,28162384033203125;
230307207,2072071135;-0,6358489990234375;
231308108,10810801387;-1,288970947265625;
232309009,00900891423;0,089405059814453125;
233309909,9099098146;-0,116985321044921875;
234310810,81081071496;-1,130100250244140625;
235311711,71171161532;-0,59725189208984375;
236312612,61261251569;-0,297412872314453125;
237313513,51351341605;-0,596485137939453125;
238314414,41441431642;-1,207134246826171875;
239315315,31531521678;-0,941982269287109375;
240316216,21621611714;-1,0609130859375;
241317117,11711701751;-0,65396881103515625;
242318018,01801791787;-0,887725830078125;
243318918,91891881824;-0,705852508544921875;
244319819,8198197186;-0,41005706787109375;
245320720,72072061896;-1,077972412109375;
246321621,62162151933;-1,1547393798828125;
247322522,52252241969;-1,00882720947265625;
248323423,42342332006;0,133144378662109375;
249324324,32432422042;-0,203338623046875;
250325225,22522512078;-1,234790802001953125;
251326126,12612602115;-0,27475738525390625;
252327027,02702692151;-1,14654541015625;
253327927,92792782187;-1,46559906005859375;
254328828,82882872224;-0,718990325927734375;
255329729,7297296226;-0,8875274658203125;
256330630,63063052297;-1,0023956298828125;
257331531,53153142333;-0,67742156982421875;
258332432,43243232369;-0,853443145751953125;
259333333,33333322406;-1,288730621337890625;
260334234,23423412442;-1,697357177734375;
261335135,13513502479;-0,819828033447265625;
