Window;1;Frequency Sweep;;;;;;;
Trace;1;;;;;;;;
100000;1,856987;;;;;;;;
1100900,901;4,650211334;;;;;;;;
2101801,802;0,567918777;;;;;;;;
3102702,703;-1,173934937;;;;;;;;
4103603,604;7,292667389;;;;;;;;
5104504,505;4,414150238;;;;;;;;
6105405,405;1,99747467;;;;;;;;
7106306,306;1,694042206;;;;;;;;
8107207,207;1,56665802;;;;;;;;
9108108,108;1,739948273;;;;;;;;
10109009,01;1,926624298;;;;;;;;
11109909,91;1,794185638;;;;;;;;
12110810,81;1,523338318;;;;;;;;
13111711,71;1,975826263;;;;;;;;
14112612,61;1,987560272;;;;;;;;
15113513,51;2,306060791;;;;;;;;
16114414,41;1,863674164;;;;;;;;
17115315,32;1,728355408;;;;;;;;
18116216,22;1,343147278;;;;;;;;
19117117,12;2,367210388;;;;;;;;
20118018,02;2,064025879;;;;;;;;
21118918,92;2,522480011;;;;;;;;
22119819,82;3,033401489;;;;;;;;
23120720,72;1,246803284;;;;;;;;
24121621,62;2,853939056;;;;;;;;
25122522,52;2,516014099;;;;;;;;
26123423,42;2,57649231;;;;;;;;
27124324,32;2,352142334;;;;;;;;
28125225,23;2,383430481;;;;;;;;
29126126,13;2,442836761;;;;;;;;
30127027,03;2,526412964;;;;;;;;
31127927,93;2,384208679;;;;;;;;
32128828,83;2,261371613;;;;;;;;
33129729,73;2,135650635;;;;;;;;
34130630,63;2,520851135;;;;;;;;
35131531,53;1,829399109;;;;;;;;
36132432,43;1,52866745;;;;;;;;
37133333,33;2,093486786;;;;;;;;
38134234,23;2,269248962;;;;;;;;
39135135,14;2,194133759;;;;;;;;
40136036,04;2,791561127;;;;;;;;
41136936,94;2,512428284;;;;;;;;
42137837,84;2,153747559;;;;;;;;
43138738,74;2,201473236;;;;;;;;
44139639,64;2,436153412;;;;;;;;
45140540,54;2,429302216;;;;;;;;
46141441,44;2,125656128;;;;;;;;
47142342,34;2,864025116;;;;;;;;
48143243,24;2,049934387;;;;;;;;
49144144,14;1,760707855;;;;;;;;
50145045,05;2,505706787;;;;;;;;
51145945,95;1,254390717;;;;;;;;
52146846,85;2,211227417;;;;;;;;
53147747,75;1,797012329;;;;;;;;
54148648,65;2,262802124;;;;;;;;
55149549,55;1,662448883;;;;;;;;
56150450,45;2,176322937;;;;;;;;
57151351,35;2,76240921;;;;;;;;
58152252,25;1,632022858;;;;;;;;
59153153,15;2,655548096;;;;;;;;
60154054,05;2,265071869;;;;;;;;
61154954,95;2,389465332;;;;;;;;
62155855,86;2,250816345;;;;;;;;
63156756,76;1,776245117;;;;;;;;
64157657,66;1,663635254;;;;;;;;
65158558,56;2,453102112;;;;;;;;
66159459,46;1,612106323;;;;;;;;
67160360,36;1,561401367;;;;;;;;
68161261,26;1,769981384;;;;;;;;
69162162,16;2,314029694;;;;;;;;
70163063,06;2,107601166;;;;;;;;
71163963,96;1,734668732;;;;;;;;
72164864,86;2,111778259;;;;;;;;
73165765,77;2,100124359;;;;;;;;
74166666,67;1,558242798;;;;;;;;
75167567,57;2,301685333;;;;;;;;
76168468,47;2,50384903;;;;;;;;
77169369,37;2,122409821;;;;;;;;
78170270,27;1,870239258;;;;;;;;
79171171,17;2,520320892;;;;;;;;
80172072,07;2,745944977;;;;;;;;
81172972,97;2,238307953;;;;;;;;
82173873,87;2,819202423;;;;;;;;
83174774,77;1,8972435;;;;;;;;
84175675,68;1,401008606;;;;;;;;
85176576,58;2,140277863;;;;;;;;
86177477,48;2,277000427;;;;;;;;
87178378,38;2,531429291;;;;;;;;
88179279,28;1,998004913;;;;;;;;
89180180,18;2,273082733;;;;;;;;
90181081,08;1,978862762;;;;;;;;
91181981,98;1,609519958;;;;;;;;
92182882,88;1,615539551;;;;;;;;
93183783,78;1,714176178;;;;;;;;
94184684,68;1,637264252;;;;;;;;
95185585,59;1,717494965;;;;;;;;
96186486,49;2,103633881;;;;;;;;
97187387,39;2,348358154;;;;;;;;
98188288,29;1,477355957;;;;;;;;
99189189,19;1,890815735;;;;;;;;
100190090,1;1,792163849;;;;;;;;
101190991;1,679256439;;;;;;;;
102191891,9;2,702404022;;;;;;;;
103192792,8;2,064792633;;;;;;;;
104193693,7;1,640182495;;;;;;;;
105194594,6;2,409832001;;;;;;;;
106195495,5;2,050682068;;;;;;;;
107196396,4;2,180347443;;;;;;;;
108197297,3;2,222133636;;;;;;;;
109198198,2;1,897151947;;;;;;;;
110199099,1;1,508716583;;;;;;;;
111200000;2,533996582;;;;;;;;
112200900,9;1,962581635;;;;;;;;
113201801,8;1,903316498;;;;;;;;
114202702,7;1,896495819;;;;;;;;
115203603,6;1,903892517;;;;;;;;
116204504,5;1,883705139;;;;;;;;
117205405,4;2,208206177;;;;;;;;
118206306,3;1,560535431;;;;;;;;
119207207,2;1,952548981;;;;;;;;
120208108,1;1,60987854;;;;;;;;
121209009;2,190196991;;;;;;;;
122209909,9;1,978088379;;;;;;;;
123210810,8;2,504699707;;;;;;;;
124211711,7;2,108108521;;;;;;;;
125212612,6;1,746124268;;;;;;;;
126213513,5;1,524230957;;;;;;;;
127214414,4;1,982860565;;;;;;;;
128215315,3;1,983585358;;;;;;;;
129216216,2;1,887264252;;;;;;;;
130217117,1;1,90851593;;;;;;;;
131218018;2,317028046;;;;;;;;
132218918,9;1,971920013;;;;;;;;
133219819,8;1,83511734;;;;;;;;
134220720,7;1,775409698;;;;;;;;
135221621,6;1,98097229;;;;;;;;
136222522,5;2,033504486;;;;;;;;
137223423,4;2,33127594;;;;;;;;
138224324,3;1,625507355;;;;;;;;
139225225,2;2,179019928;;;;;;;;
140226126,1;1,263660431;;;;;;;;
141227027;1,80524826;;;;;;;;
142227927,9;1,749549866;;;;;;;;
143228828,8;1,577941895;;;;;;;;
144229729,7;0,60533905;;;;;;;;
145230630,6;0,928688049;;;;;;;;
146231531,5;1,348499298;;;;;;;;
147232432,4;1,583877563;;;;;;;;
148233333,3;1,722442627;;;;;;;;
149234234,2;2,147888184;;;;;;;;
150235135,1;1,769191742;;;;;;;;
151236036;1,305095673;;;;;;;;
152236936,9;1,246337891;;;;;;;;
153237837,8;1,471614838;;;;;;;;
154238738,7;1,164951324;;;;;;;;
155239639,6;1,947376251;;;;;;;;
156240540,5;1,289627075;;;;;;;;
157241441,4;1,563804626;;;;;;;;
158242342,3;1,598335266;;;;;;;;
159243243,2;1,686962128;;;;;;;;
160244144,1;2,082389832;;;;;;;;
161245045;1,645709991;;;;;;;;
162245945,9;1,90896225;;;;;;;;
163246846,8;1,586471558;;;;;;;;
164247747,7;0,910140991;;;;;;;;
165248648,6;1,519645691;;;;;;;;
166249549,5;1,555419922;;;;;;;;
167250450,5;1,870422363;;;;;;;;
168251351,4;1,289016724;;;;;;;;
169252252,3;1,482471466;;;;;;;;
170253153,2;2,256061554;;;;;;;;
171254054,1;1,844070435;;;;;;;;
172254955;1,024093628;;;;;;;;
173255855,9;1,395523071;;;;;;;;
174256756,8;1,656822205;;;;;;;;
175257657,7;1,250686646;;;;;;;;
176258558,6;1,252651215;;;;;;;;
177259459,5;1,195491791;;;;;;;;
178260360,4;1,391639709;;;;;;;;
179261261,3;1,31716156;;;;;;;;
180262162,2;1,22869873;;;;;;;;
181263063,1;1,77407074;;;;;;;;
182263964;1,096294403;;;;;;;;
183264864,9;2,069789886;;;;;;;;
184265765,8;1,764003754;;;;;;;;
185266666,7;1,069896698;;;;;;;;
186267567,6;1,311897278;;;;;;;;
187268468,5;0,656837463;;;;;;;;
188269369,4;1,438285828;;;;;;;;
189270270,3;0,991191864;;;;;;;;
190271171,2;0,9923172;;;;;;;;
191272072,1;1,521663666;;;;;;;;
192272973;1,312755585;;;;;;;;
193273873,9;1,000812531;;;;;;;;
194274774,8;0,884933472;;;;;;;;
195275675,7;1,348827362;;;;;;;;
196276576,6;0,899738312;;;;;;;;
197277477,5;1,042228699;;;;;;;;
198278378,4;0,358196259;;;;;;;;
199279279,3;0,263183594;;;;;;;;
200280180,2;0,810245514;;;;;;;;
201281081,1;1,298118591;;;;;;;;
202281982;0,920993805;;;;;;;;
203282882,9;0,299030304;;;;;;;;
204283783,8;1,205551147;;;;;;;;
205284684,7;0,595981598;;;;;;;;
206285585,6;0,850666046;;;;;;;;
207286486,5;1,210830688;;;;;;;;
208287387,4;0,768779755;;;;;;;;
209288288,3;0,975307465;;;;;;;;
210289189,2;1,194049835;;;;;;;;
211290090,1;0,99048996;;;;;;;;
212290991;0,822692871;;;;;;;;
213291891,9;0,236782074;;;;;;;;
214292792,8;0,850902557;;;;;;;;
215293693,7;1,495433807;;;;;;;;
216294594,6;0,647277832;;;;;;;;
217295495,5;0,952033997;;;;;;;;
218296396,4;1,186336517;;;;;;;;
219297297,3;1,125263214;;;;;;;;
220298198,2;0,556934357;;;;;;;;
221299099,1;1,109882355;;;;;;;;
222300000;0,735843658;;;;;;;;
223300900,9;0,427829742;;;;;;;;
224301801,8;0,337207794;;;;;;;;
225302702,7;-0,125328064;;;;;;;;
226303603,6;0,956653595;;;;;;;;
227304504,5;0,566169739;;;;;;;;
228305405,4;1,019348145;;;;;;;;
229306306,3;0,635990143;;;;;;;;
230307207,2;0,931388855;;;;;;;;
231308108,1;0,314399719;;;;;;;;
232309009;0,615413666;;;;;;;;
233309909,9;0,518642426;;;;;;;;
234310810,8;0,265888214;;;;;;;;
235311711,7;0,365261078;;;;;;;;
236312612,6;1,228134155;;;;;;;;
237313513,5;0,618267059;;;;;;;;
238314414,4;0,314079285;;;;;;;;
239315315,3;0,38079834;;;;;;;;
240316216,2;0,193935394;;;;;;;;
241317117,1;0,045791626;;;;;;;;
242318018;0,022926331;;;;;;;;
243318918,9;0,594074249;;;;;;;;
244319819,8;0,327793121;;;;;;;;
245320720,7;-0,540714264;;;;;;;;
246321621,6;0,285690308;;;;;;;;
247322522,5;-0,489089966;;;;;;;;
248323423,4;0,61523819;;;;;;;;
249324324,3;-0,178352356;;;;;;;;
250325225,2;0,341850281;;;;;;;;
251326126,1;0,488452911;;;;;;;;
