sep=;
Window;1;Frequency Sweep
Trace;1;
100000;-11,655559539794921875;
1100900,9009009008296;5,976375579833984375;
2101801,8018018016592;-0,042064666748046875;
3102702,7027027024888;-1,760528564453125;
4103603,6036036033183;8,0509796142578125;
5104504,5045045046136;6,76290130615234375;
6105405,4054054059088;2,0787353515625;
7106306,3063063072041;2,9726715087890625;
8107207,2072072084993;2,613086700439453125;
9108108,1081081088632;2,613162994384765625;
10109009,009009009227;2,155765533447265625;
11109909,909909909591;2,326160430908203125;
12110810,810810809955;2,484363555908203125;
13111711,711711710319;2,216579437255859375;
14112612,612612610683;2,197566986083984375;
15113513,513513511047;2,812007904052734375;
16114414,414414411411;2,186614990234375;
17115315,315315313637;2,236698150634765625;
18116216,216216214001;2,17700958251953125;
19117117,117117114365;2,62628173828125;
20118018,018018014729;2,50634765625;
21118918,918918915093;2,804386138916015625;
22119819,819819815457;3,39972686767578125;
23120720,720720715821;2,551483154296875;
24121621,621621616185;3,31850433349609375;
25122522,522522516549;2,862178802490234375;
26123423,423423416913;2,910430908203125;
27124324,324324317276;2,961185455322265625;
28125225,22522521764;2,66289520263671875;
29126126,126126118004;2,58841705322265625;
30127027,027027018368;2,889987945556640625;
31127927,927927918732;2,597076416015625;
32128828,828828819096;3,15425872802734375;
33129729,72972971946;2,580821990966796875;
34130630,630630619824;2,58161163330078125;
35131531,531531520188;2,7652435302734375;
36132432,432432420552;1,967639923095703125;
37133333,333333320916;2,307033538818359375;
38134234,23423422128;2,443027496337890625;
39135135,135135121644;2,870800018310546875;
40136036,036036022007;3,311168670654296875;
41136936,936936922371;2,821044921875;
42137837,837837822735;2,72063446044921875;
43138738,738738723099;2,413639068603515625;
44139639,639639623463;2,9444122314453125;
45140540,540540523827;1,987178802490234375;
46141441,441441424191;2,808300018310546875;
47142342,342342324555;3,573970794677734375;
48143243,243243224919;2,521312713623046875;
49144144,144144125283;2,23886871337890625;
50145045,045045025647;3,027172088623046875;
51145945,945945926011;2,153545379638671875;
52146846,846846826375;2,336658477783203125;
53147747,747747726738;2,583156585693359375;
54148648,648648627102;2,506374359130859375;
55149549,549549527466;2,965442657470703125;
56150450,45045042783;3,0421600341796875;
57151351,351351328194;3,362186431884765625;
58152252,252252228558;2,659427642822265625;
59153153,153153128922;3,080181121826171875;
60154054,054054029286;2,69092559814453125;
61154954,95495492965;3,005054473876953125;
62155855,855855830014;2,293102264404296875;
63156756,756756730378;2,056621551513671875;
64157657,657657630742;2,728481292724609375;
65158558,558558531106;2,981433868408203125;
66159459,459459431469;2,332248687744140625;
67160360,360360339284;2,275333404541015625;
68161261,261261239648;2,891529083251953125;
69162162,162162140012;2,6148681640625;
70163063,063063040376;2,5841827392578125;
71163963,96396394074;2,257022857666015625;
72164864,864864841104;3,10111236572265625;
73165765,765765741467;2,633106231689453125;
74166666,666666641831;2,3899993896484375;
75167567,567567542195;3,077190399169921875;
76168468,468468442559;2,71051025390625;
77169369,369369342923;2,65177154541015625;
78170270,270270243287;2,83383941650390625;
79171171,171171143651;2,64566802978515625;
80172072,072072044015;3,2736663818359375;
81172972,972972944379;2,48606109619140625;
82173873,873873844743;3,3343353271484375;
83174774,774774745107;2,3521270751953125;
84175675,675675645471;2,2952728271484375;
85176576,576576545835;2,95792388916015625;
86177477,477477446198;2,496944427490234375;
87178378,378378346562;2,776988983154296875;
88179279,279279246926;2,447422027587890625;
89180180,18018014729;2,989887237548828125;
90181081,081081047654;2,29126739501953125;
91181981,981981948018;2,57006072998046875;
92182882,882882848382;2,602375030517578125;
93183783,783783748746;2,649677276611328125;
94184684,68468464911;2,577342987060546875;
95185585,585585549474;2,351287841796875;
96186486,486486449838;2,6886444091796875;
97187387,387387350202;3,08515167236328125;
98188288,288288250566;2,318782806396484375;
99189189,189189150929;2,56519317626953125;
100190090,09009005129;2,70311737060546875;
101190990,99099095166;2,405735015869140625;
102191891,89189185202;2,879528045654296875;
103192792,79279275239;2,245044708251953125;
104193693,69369365275;2,548221588134765625;
105194594,59459455311;3,3378143310546875;
106195495,49549545348;2,676631927490234375;
107196396,39639635384;2,3704681396484375;
108197297,2972972542;2,420894622802734375;
109198198,19819815457;2,015201568603515625;
110199099,09909905493;2,2489776611328125;
111199999,9999999553;2,73561859130859375;
112200900,90090085566;2,74420928955078125;
113201801,80180175602;2,50391387939453125;
114202702,70270265639;1,691898345947265625;
115203603,60360355675;2,409832000732421875;
116204504,50450445712;2,77826690673828125;
117205405,40540535748;2,694614410400390625;
118206306,30630625784;2,7190704345703125;
119207207,20720715821;2,31114959716796875;
120208108,10810805857;2,6353302001953125;
121209009,00900895894;3,06508636474609375;
122209909,9099098593;2,60497283935546875;
123210810,81081075966;3,1742706298828125;
124211711,71171166003;2,7581024169921875;
125212612,61261256039;2,44771575927734375;
126213513,51351346076;2,5269927978515625;
127214414,41441436112;2,536144256591796875;
128215315,31531526148;2,6694183349609375;
129216216,21621616185;2,633975982666015625;
130217117,11711706221;2,33393096923828125;
131218018,01801796257;2,75876617431640625;
132218918,91891886294;2,38916015625;
133219819,8198197633;2,32294464111328125;
134220720,72072067857;2,439777374267578125;
135221621,62162157893;2,76263427734375;
136222522,5225224793;2,830890655517578125;
137223423,42342337966;2,343906402587890625;
138224324,32432428002;2,355014801025390625;
139225225,22522518039;2,15464019775390625;
140226126,12612608075;1,82154083251953125;
141227027,02702698112;2,564563751220703125;
142227927,92792788148;2,64701080322265625;
143228828,82882878184;1,9734954833984375;
144229729,72972968221;2,002269744873046875;
145230630,63063058257;1,91059112548828125;
146231531,53153148293;2,1412200927734375;
147232432,4324323833;2,316776275634765625;
148233333,33333328366;2,59883880615234375;
149234234,23423418403;1,98270416259765625;
150235135,13513508439;1,859714508056640625;
151236036,03603598475;2,136974334716796875;
152236936,93693688512;2,48297882080078125;
153237837,83783778548;2,567745208740234375;
154238738,73873868585;2,212078094482421875;
155239639,63963958621;2,399600982666015625;
156240540,54054048657;2,2952880859375;
157241441,44144138694;2,76446533203125;
158242342,3423422873;1,831218719482421875;
159243243,24324318767;2,060825347900390625;
160244144,14414408803;2,423007965087890625;
161245045,04504498839;1,81722259521484375;
162245945,94594588876;2,0247802734375;
163246846,84684678912;1,7815093994140625;
164247747,74774768949;2,421649932861328125;
165248648,64864858985;2,010700225830078125;
166249549,54954949021;1,84833526611328125;
167250450,45045039058;1,99709320068359375;
168251351,35135129094;2,07007598876953125;
169252252,25225219131;2,296100616455078125;
170253153,15315309167;2,797794342041015625;
171254054,05405399203;1,961063385009765625;
172254954,9549548924;2,1139373779296875;
173255855,85585579276;2,346477508544921875;
174256756,75675669312;2,434986114501953125;
175257657,65765759349;2,399188995361328125;
176258558,55855849385;2,282581329345703125;
177259459,45945939422;1,861743927001953125;
178260360,36036029458;2,046566009521484375;
179261261,26126119494;2,58640289306640625;
180262162,16216209531;1,909976959228515625;
181263063,06306299567;2,433513641357421875;
182263963,96396389604;1,8910980224609375;
183264864,8648647964;2,255374908447265625;
184265765,76576569676;2,3587646484375;
185266666,66666659713;2,1071014404296875;
186267567,56756749749;1,899200439453125;
187268468,46846839786;1,899784088134765625;
188269369,36936929822;2,075267791748046875;
189270270,27027019858;1,367168426513671875;
190271171,17117109895;1,4103240966796875;
191272072,07207199931;1,590793609619140625;
192272972,97297289968;1,82654571533203125;
193273873,87387380004;2,006519317626953125;
194274774,7747747004;1,57550048828125;
195275675,67567560077;2,10288238525390625;
196276576,57657650113;1,747638702392578125;
197277477,47747740149;1,696598052978515625;
198278378,37837830186;1,32315826416015625;
199279279,27927920222;1,513477325439453125;
200280180,18018010259;1,59590911865234375;
201281081,08108100295;1,99859619140625;
202281981,98198190331;1,514865875244140625;
203282882,88288280368;0,745174407958984375;
204283783,78378370404;1,960636138916015625;
205284684,68468460441;1,598438262939453125;
206285585,58558550477;1,618488311767578125;
207286486,48648640513;1,54936981201171875;
208287387,3873873055;1,508007049560546875;
209288288,28828820586;1,746433258056640625;
210289189,18918910623;1,138957977294921875;
211290090,09009000659;1,41350555419921875;
212290990,99099090695;1,359134674072265625;
213291891,89189180732;1,000736236572265625;
214292792,79279270768;1,38227081298828125;
215293693,69369360805;1,891338348388671875;
216294594,59459450841;1,58380889892578125;
217295495,49549540877;0,914905548095703125;
218296396,39639630914;2,1018218994140625;
219297297,2972972095;1,58060455322265625;
220298198,19819810987;1,734691619873046875;
221299099,09909901023;1,36261749267578125;
222299999,99999991059;1,57884979248046875;
223300900,90090081096;1,210041046142578125;
224301801,80180171132;1,03266143798828125;
225302702,70270261168;1,0823822021484375;
226303603,60360351205;1,007904052734375;
227304504,50450441241;1,662860870361328125;
228305405,40540531278;1,704742431640625;
229306306,30630621314;1,110721588134765625;
230307207,2072071135;1,227630615234375;
231308108,10810801387;0,691135406494140625;
232309009,00900891423;1,869792938232421875;
233309909,9099098146;1,406887054443359375;
234310810,81081071496;0,72982025146484375;
235311711,71171161532;0,878765106201171875;
236312612,61261251569;1,562747955322265625;
237313513,51351341605;0,958415985107421875;
238314414,41441431642;1,002643585205078125;
239315315,31531521678;1,07666778564453125;
240316216,21621611714;1,126750946044921875;
241317117,11711701751;0,619594573974609375;
242318018,01801791787;1,078304290771484375;
243318918,91891881824;0,91799163818359375;
244319819,8198197186;1,346881866455078125;
245320720,72072061896;0,786663055419921875;
246321621,62162151933;0,877685546875;
247322522,52252241969;0,795475006103515625;
248323423,42342332006;1,186244964599609375;
249324324,32432422042;0,919185638427734375;
250325225,22522512078;0,69876861572265625;
251326126,12612602115;1,37702178955078125;
252327027,02702692151;0,92160797119140625;
253327927,92792782187;0,685089111328125;
254328828,82882872224;0,643115997314453125;
255329729,7297296226;0,792049407958984375;
256330630,63063052297;0,800197601318359375;
257331531,53153142333;0,7020416259765625;
258332432,43243232369;0,838016510009765625;
259333333,33333322406;-0,03902435302734375;
260334234,23423412442;0,15880584716796875;
261335135,13513502479;0,07331085205078125;
262336036,03603592515;1,437541961669921875;
263336936,93693682551;0,669925689697265625;
264337837,83783772588;0,476802825927734375;
