sep=;
Window;1;Frequency Sweep
Trace;1;
100000;-0,252105712890625;
1100900,9009009008296;7,601165771484375;
2101801,8018018016592;-0,7170886993408203125;
3102702,7027027024888;0,6887416839599609375;
4103603,6036036033183;8,701511383056640625;
5104504,5045045046136;7,796398162841796875;
6105405,4054054059088;4,172718048095703125;
7106306,3063063072041;4,1454620361328125;
8107207,2072072084993;4,0767822265625;
9108108,1081081088632;4,410511016845703125;
10109009,009009009227;3,857166290283203125;
11109909,909909909591;4,391887664794921875;
12110810,810810809955;4,392086029052734375;
13111711,711711710319;4,19754791259765625;
14112612,612612610683;4,3768463134765625;
15113513,513513511047;4,798816680908203125;
16114414,414414411411;4,33170318603515625;
17115315,315315313637;4,087039947509765625;
18116216,216216214001;4,26049041748046875;
19117117,117117114365;4,14110565185546875;
20118018,018018014729;4,488613128662109375;
21118918,918918915093;4,60768890380859375;
22119819,819819815457;5,2359771728515625;
23120720,720720715821;4,218048095703125;
24121621,621621616185;5,220737457275390625;
25122522,522522516549;4,380016326904296875;
26123423,423423416913;4,373432159423828125;
27124324,324324317276;4,83831787109375;
28125225,22522521764;4,45462799072265625;
29126126,126126118004;4,30576324462890625;
30127027,027027018368;4,091747283935546875;
31127927,927927918732;4,559589385986328125;
32128828,828828819096;4,5320281982421875;
33129729,72972971946;4,34522247314453125;
34130630,630630619824;4,38063812255859375;
35131531,531531520188;4,054325103759765625;
36132432,432432420552;3,5981292724609375;
37133333,333333320916;4,402614593505859375;
38134234,23423422128;3,83705902099609375;
39135135,135135121644;3,8169708251953125;
40136036,036036022007;4,73233795166015625;
41136936,936936922371;4,46746063232421875;
42137837,837837822735;4,50250244140625;
43138738,738738723099;4,15534210205078125;
44139639,639639623463;4,5261077880859375;
45140540,540540523827;4,25824737548828125;
46141441,441441424191;4,749080657958984375;
47142342,342342324555;5,346477508544921875;
48143243,243243224919;4,28969573974609375;
49144144,144144125283;4,13124847412109375;
50145045,045045025647;4,679904937744140625;
51145945,945945926011;3,83936309814453125;
52146846,846846826375;4,45743560791015625;
53147747,747747726738;4,5892791748046875;
54148648,648648627102;4,2779998779296875;
55149549,549549527466;4,5336456298828125;
56150450,45045042783;4,913608551025390625;
57151351,351351328194;4,982303619384765625;
58152252,252252228558;4,207675933837890625;
59153153,153153128922;5,0087432861328125;
60154054,054054029286;4,74477386474609375;
61154954,95495492965;4,505157470703125;
62155855,855855830014;4,68956756591796875;
63156756,756756730378;4,069293975830078125;
64157657,657657630742;4,623443603515625;
65158558,558558531106;4,91112518310546875;
66159459,459459431469;4,318569183349609375;
67160360,360360339284;4,510555267333984375;
68161261,261261239648;4,5075531005859375;
69162162,162162140012;4,799228668212890625;
70163063,063063040376;4,2292022705078125;
71163963,96396394074;3,9248809814453125;
72164864,864864841104;4,766696929931640625;
73165765,765765741467;4,84467315673828125;
74166666,666666641831;4,23382568359375;
75167567,567567542195;4,50501251220703125;
76168468,468468442559;4,51679229736328125;
77169369,369369342923;4,7624053955078125;
78170270,270270243287;4,76906585693359375;
79171171,171171143651;4,524921417236328125;
80172072,072072044015;5,02081298828125;
81172972,972972944379;4,116657257080078125;
82173873,873873844743;4,901828765869140625;
83174774,774774745107;4,01786041259765625;
84175675,675675645471;3,931728363037109375;
85176576,576576545835;4,659099578857421875;
86177477,477477446198;4,676036834716796875;
87178378,378378346562;4,579143524169921875;
88179279,279279246926;4,63941192626953125;
89180180,18018014729;4,720294952392578125;
90181081,081081047654;4,332637786865234375;
91181981,981981948018;4,499797821044921875;
92182882,882882848382;4,088245391845703125;
93183783,783783748746;4,42718505859375;
94184684,68468464911;4,649074554443359375;
95185585,585585549474;4,222736358642578125;
96186486,486486449838;4,632625579833984375;
97187387,387387350202;5,013202667236328125;
98188288,288288250566;4,85984039306640625;
99189189,189189150929;4,7260589599609375;
100190090,09009005129;4,778385162353515625;
101190990,99099095166;4,695590972900390625;
102191891,89189185202;4,791423797607421875;
103192792,79279275239;4,421344757080078125;
104193693,69369365275;4,41260528564453125;
105194594,59459455311;5,109619140625;
106195495,49549545348;4,713436126708984375;
107196396,39639635384;4,678066253662109375;
108197297,2972972542;4,275569915771484375;
109198198,19819815457;4,4213409423828125;
110199099,09909905493;4,29875946044921875;
111199999,9999999553;4,830753326416015625;
112200900,90090085566;4,647563934326171875;
113201801,80180175602;5,05274200439453125;
114202702,70270265639;4,5851898193359375;
115203603,60360355675;4,824344635009765625;
116204504,50450445712;4,817234039306640625;
117205405,40540535748;4,77680206298828125;
118206306,30630625784;4,701045989990234375;
119207207,20720715821;4,81838226318359375;
120208108,10810805857;4,643726348876953125;
121209009,00900895894;5,39707183837890625;
122209909,9099098593;4,945262908935546875;
123210810,81081075966;5,268524169921875;
124211711,71171166003;5,23438262939453125;
125212612,61261256039;4,591064453125;
126213513,51351346076;4,504375457763671875;
127214414,41441436112;4,830051422119140625;
128215315,31531526148;5,056293487548828125;
129216216,21621616185;4,657222747802734375;
130217117,11711706221;4,619686126708984375;
131218018,01801796257;4,877826690673828125;
132218918,91891886294;4,682407379150390625;
133219819,8198197633;4,17076873779296875;
134220720,72072067857;4,714824676513671875;
135221621,62162157893;4,725360870361328125;
136222522,5225224793;5,300628662109375;
137223423,42342337966;5,0432281494140625;
138224324,32432428002;4,589679718017578125;
139225225,22522518039;4,668865203857421875;
140226126,12612608075;3,984588623046875;
141227027,02702698112;4,8159332275390625;
142227927,92792788148;4,95056915283203125;
143228828,82882878184;4,546199798583984375;
144229729,72972968221;4,7494049072265625;
145230630,63063058257;4,45391845703125;
146231531,53153148293;4,681606292724609375;
147232432,4324323833;4,498958587646484375;
148233333,33333328366;4,8123321533203125;
149234234,23423418403;4,627353668212890625;
150235135,13513508439;4,7311248779296875;
151236036,03603598475;4,144596099853515625;
152236936,93693688512;4,7195892333984375;
153237837,83783778548;4,81768798828125;
154238738,73873868585;4,23542022705078125;
155239639,63963958621;4,5202178955078125;
156240540,54054048657;4,5525665283203125;
157241441,44144138694;5,08660888671875;
158242342,3423422873;4,3607940673828125;
159243243,24324318767;4,542575836181640625;
160244144,14414408803;4,939929962158203125;
161245045,04504498839;4,2646331787109375;
162245945,94594588876;4,70304107666015625;
163246846,84684678912;4,6852569580078125;
164247747,74774768949;4,605792999267578125;
165248648,64864858985;4,587955474853515625;
166249549,54954949021;4,607147216796875;
167250450,45045039058;4,795093536376953125;
168251351,35135129094;4,244815826416015625;
169252252,25225219131;4,4859466552734375;
170253153,15315309167;5,357219696044921875;
171254054,05405399203;4,92267608642578125;
172254954,9549548924;4,466915130615234375;
173255855,85585579276;4,848598480224609375;
174256756,75675669312;5,03078460693359375;
175257657,65765759349;5,031566619873046875;
176258558,55855849385;4,551609039306640625;
177259459,45945939422;4,668041229248046875;
178260360,36036029458;4,34003448486328125;
179261261,26126119494;4,843257904052734375;
180262162,16216209531;4,624019622802734375;
181263063,06306299567;4,679531097412109375;
182263963,96396389604;3,94672393798828125;
183264864,8648647964;4,85137939453125;
184265765,76576569676;4,556396484375;
185266666,66666659713;4,261577606201171875;
186267567,56756749749;4,246551513671875;
187268468,46846839786;4,720058441162109375;
188269369,36936929822;4,76328277587890625;
189270270,27027019858;4,126232147216796875;
190271171,17117109895;3,964458465576171875;
191272072,07207199931;4,709812164306640625;
192272972,97297289968;4,379985809326171875;
193273873,87387380004;4,7020263671875;
194274774,7747747004;3,80096435546875;
195275675,67567560077;4,9653167724609375;
196276576,57657650113;4,392780303955078125;
197277477,47747740149;4,088104248046875;
198278378,37837830186;4,200908660888671875;
199279279,27927920222;4,721965789794921875;
200280180,18018010259;4,6851654052734375;
201281081,08108100295;4,86467742919921875;
202281981,98198190331;4,377552032470703125;
203282882,88288280368;3,872890472412109375;
204283783,78378370404;4,59581756591796875;
205284684,68468460441;3,8533172607421875;
206285585,58558550477;4,31168365478515625;
207286486,48648640513;4,284366607666015625;
208287387,3873873055;4,120243072509765625;
209288288,28828820586;4,584285736083984375;
210289189,18918910623;4,23168182373046875;
211290090,09009000659;4,54286956787109375;
212290990,99099090695;4,047260284423828125;
213291891,89189180732;3,834545135498046875;
214292792,79279270768;4,536563873291015625;
215293693,69369360805;4,773517608642578125;
216294594,59459450841;4,294830322265625;
217295495,49549540877;4,03449249267578125;
218296396,39639630914;4,77797698974609375;
219297297,2972972095;4,66159820556640625;
220298198,19819810987;4,59882354736328125;
221299099,09909901023;4,533687591552734375;
222299999,99999991059;4,35994720458984375;
223300900,90090081096;3,752971649169921875;
224301801,80180171132;4,04540252685546875;
225302702,70270261168;3,928821563720703125;
226303603,60360351205;4,242809295654296875;
227304504,50450441241;4,66806793212890625;
228305405,40540531278;4,588497161865234375;
229306306,30630621314;4,174983978271484375;
230307207,2072071135;4,74771881103515625;
231308108,10810801387;4,008945465087890625;
232309009,00900891423;4,30538177490234375;
233309909,9099098146;4,329372406005859375;
234310810,81081071496;3,90302276611328125;
235311711,71171161532;4,077114105224609375;
236312612,61261251569;4,621776580810546875;
237313513,51351341605;4,358333587646484375;
238314414,41441431642;4,021148681640625;
239315315,31531521678;3,76923370361328125;
240316216,21621611714;4,529262542724609375;
241317117,11711701751;3,8303070068359375;
242318018,01801791787;3,7063140869140625;
243318918,91891881824;4,1616363525390625;
244319819,8198197186;4,323741912841796875;
245320720,72072061896;3,770832061767578125;
246321621,62162151933;4,17850494384765625;
247322522,52252241969;4,003742218017578125;
248323423,42342332006;4,341033935546875;
249324324,32432422042;3,971546173095703125;
250325225,22522512078;4,019351959228515625;
251326126,12612602115;4,97673797607421875;
252327027,02702692151;4,21587371826171875;
253327927,92792782187;4,11742401123046875;
254328828,82882872224;4,080596923828125;
255329729,7297296226;3,940357208251953125;
256330630,63063052297;4,314731597900390625;
257331531,53153142333;4,227207183837890625;
258332432,43243232369;4,615230560302734375;
259333333,33333322406;3,9237518310546875;
260334234,23423412442;3,42546844482421875;
261335135,13513502479;4,073879241943359375;
262336036,03603592515;4,79061126708984375;
263336936,93693682551;4,4827728271484375;
264337837,83783772588;4,063079833984375;
